stock_id,date,close,open,high,low
3,2021-04-01,3161,3117.94,3162.44,3115.55
3,2021-03-31,3094.08,3064.06,3119.33,3062.5
3,2021-03-30,3055.29,3070.01,3073,3034
3,2021-03-29,3075.73,3055.44,3091.25,3028.45
3,2021-03-26,3052.03,3044.06,3056.66,2996
3,2021-03-25,3046.26,3072.99,3109.78,3037.14
3,2021-03-24,3087.07,3151.04,3160.31,3085.15
3,2021-03-23,3137.5,3127,3182,3120.85
3,2021-03-22,3110.87,3067.85,3126.58,3060.05
3,2021-03-19,3074.96,3029.23,3077.29,3016.63
3,2021-03-18,3027.99,3101,3116.63,3025
3,2021-03-17,3135.73,3073.22,3173.05,3070.22
3,2021-03-16,3091.86,3104.97,3128.91,3075.86
3,2021-03-15,3081.68,3074.57,3082.24,3032.09
3,2021-03-12,3089.49,3075,3098.98,3045.5
3,2021-03-11,3113.59,3104.01,3131.78,3082.93
3,2021-03-10,3057.64,3098.45,3116.46,3030.05
3,2021-03-09,3062.85,3017.99,3090.96,3005.15
3,2021-03-08,2951.95,3015,3064.59,2951.31
3,2021-03-05,3000.46,3005,3009,2881
3,2021-03-04,2977.57,3012,3058.13,2945.43
3,2021-03-03,3005,3081.18,3107.78,2995
3,2021-03-02,3094.53,3143.47,3163.52,3087.12
3,2021-03-01,3146.14,3127.89,3149.56,3097.99
3,2021-02-26,3092.93,3095.2,3122.44,3036.7
3,2021-02-25,3057.16,3136.74,3178.26,3047.76
3,2021-02-24,3159.53,3166.75,3171.23,3125.38
3,2021-02-23,3194.5,3127.03,3204.73,3093.6
3,2021-02-22,3180.74,3208.13,3232.32,3172.26
3,2021-02-19,3249.9,3328.23,3333.5,3245.75
3,2021-02-18,3328.23,3282.42,3338,3273.94
3,2021-02-17,3308.64,3263.6,3320.91,3259.5
3,2021-02-16,3268.95,3254.05,3308.3,3253.59
3,2021-02-12,3277.71,3250,3280.25,3233.31
3,2021-02-11,3262.13,3292,3292,3248.06
3,2021-02-10,3286.58,3314,3317.95,3254
3,2021-02-09,3305,3312.49,3338,3297.84
3,2021-02-08,3322.94,3358.5,3365,3304
3,2021-02-05,3352.15,3319,3377,3302.71
3,2021-02-04,3331,3330,3347,3277.75
3,2021-02-03,3312.53,3425.01,3434,3308.62
3,2021-02-02,3380,3380,3427.74,3361.13
3,2021-02-01,3342.88,3242.36,3350.26,3235.03
3,2021-01-29,3206.2,3230,3236.99,3184.55
3,2021-01-28,3237.62,3235.04,3301.68,3228.69
3,2021-01-27,3232.58,3341.49,3346.52,3207.08
3,2021-01-26,3326.13,3296.36,3338,3282.87
3,2021-01-25,3294,3328.5,3363.89,3243.15
3,2021-01-22,3292.23,3304.31,3321.91,3283.16
3,2021-01-21,3306.99,3293,3348.55,3289.57
3,2021-01-20,3263.38,3181.99,3279.8,3175
3,2021-01-19,3120.76,3107,3145,3096
3,2021-01-15,3104.25,3123.02,3142.55,3095.17
3,2021-01-14,3127.47,3167.52,3178,3120.59
3,2021-01-13,3165.89,3128.44,3189.95,3122.08
3,2021-01-12,3120.83,3120,3142.14,3086
3,2021-01-11,3114.21,3148.01,3156.38,3110
3,2021-01-08,3182.7,3180,3190.64,3142.2
3,2021-01-07,3162.16,3157,3208.54,3155
3,2021-01-06,3138.38,3146.48,3197.51,3131.16
3,2021-01-05,3218.51,3166.01,3223.38,3165.06
3,2021-01-04,3186.63,3270,3272,3144.02
3,2020-12-31,3256.93,3275,3282.92,3241.2
3,2020-12-30,3285.85,3341,3342.1,3282.47
3,2020-12-29,3322,3309.94,3350.65,3281.22
3,2020-12-28,3283.96,3194,3304,3172.69
3,2020-12-24,3172.69,3193.9,3202,3169
3,2020-12-23,3185.27,3205,3210.13,3184.17
3,2020-12-22,3206.52,3202.84,3222,3180.08
3,2020-12-21,3206.18,3200.01,3226.97,3166
3,2020-12-18,3201.65,3243.99,3249.42,3171.6
3,2020-12-17,3236.08,3250,3263.51,3221
3,2020-12-16,3240.96,3176.01,3247,3163.68
3,2020-12-15,3165.12,3181.01,3188.5,3130.49
3,2020-12-14,3156.97,3143,3190.47,3126
3,2020-12-11,3116.42,3096.66,3118.67,3072.82
3,2020-12-10,3101.49,3088.99,3142.1,3076
3,2020-12-09,3104.2,3167.89,3174.43,3088
3,2020-12-08,3177.29,3158.9,3184.13,3120.02
3,2020-12-07,3158,3156.48,3180.76,3141.69
3,2020-12-04,3162.58,3198.21,3198.21,3158.76
3,2020-12-03,3186.73,3205.46,3228.64,3181.31
3,2020-12-02,3203.53,3221.65,3232,3173.26
3,2020-12-01,3220.08,3188.5,3248.95,3157.18
3,2020-11-30,3168.04,3208.48,3228.39,3125.55
3,2020-11-27,3195.34,3211.26,3216.19,3190.05
3,2020-11-25,3185.07,3141.87,3198,3140.26
3,2020-11-24,3118.06,3100.5,3134.25,3086.26
3,2020-11-23,3098.39,3116.7,3139.75,3065.46
3,2020-11-20,3099.4,3117.02,3132.89,3098.05
3,2020-11-19,3117.02,3105.31,3125,3080.92
3,2020-11-18,3105.46,3134,3140,3105.1
3,2020-11-17,3135.66,3183.55,3189.25,3135.26
3,2020-11-16,3131.06,3093.2,3142.7,3072.69
3,2020-11-13,3128.81,3122,3141.72,3085.39
3,2020-11-12,3110.28,3159.95,3175.88,3086.05
3,2020-11-11,3137.39,3061.78,3139.15,3050
3,2020-11-10,3035.02,3095.02,3114,3019.48
3,2020-11-09,3143.74,3231.03,3289,3112.11
3,2020-11-06,3311.37,3304.64,3322,3232
3,2020-11-05,3322,3319.97,3366.8,3288.88
3,2020-11-04,3241.16,3159.99,3244.85,3139.73
3,2020-11-03,3048.41,3018.53,3074.9,2980.98
3,2020-11-02,3004.48,3061.74,3079.71,2950.12
3,2020-10-30,3036.15,3157.75,3167,3019
3,2020-10-29,3211.01,3201.27,3257.25,3164
3,2020-10-28,3162.78,3249.3,3264.02,3162.47
3,2020-10-27,3286.33,3224.94,3291.66,3211.3
3,2020-10-26,3207.04,3198.74,3282.98,3153.3
3,2020-10-23,3204.4,3191,3205.33,3140
3,2020-10-22,3176.4,3189.87,3198.75,3121.94
3,2020-10-21,3184.94,3212.5,3233.88,3160
3,2020-10-20,3217.01,3222.28,3266,3192.01
3,2020-10-19,3207.21,3299.61,3329,3192.74
3,2020-10-16,3272.71,3363.23,3399.66,3160
3,2020-10-15,3338.65,3292.01,3355.88,3280
3,2020-10-14,3363.71,3447,3464.88,3340
3,2020-10-13,3443.63,3467.99,3492.38,3424.22
3,2020-10-12,3442.93,3349.94,3496.24,3339.55
3,2020-10-09,3286.65,3210,3288.99,3197.83
3,2020-10-08,3190.55,3224.99,3233.29,3174.99
3,2020-10-07,3195.69,3135,3200,3132.39
3,2020-10-06,3099.96,3165,3182,3090
3,2020-10-05,3199.2,3145.84,3202.53,3140.85
3,2020-10-02,3125,3153.63,3195.8,3123
3,2020-10-01,3221.26,3208,3224,3172
3,2020-09-30,3148.73,3141.14,3212.88,3133.99
3,2020-09-29,3144.88,3175.39,3188.26,3132.54
3,2020-09-28,3174.05,3148.85,3175.04,3117.17
3,2020-09-25,3095.13,3054.86,3101.54,2999
3,2020-09-24,3019.79,2977.79,3069.3,2965
3,2020-09-23,2999.86,3120.43,3127,2992.38
3,2020-09-22,3128.99,3033.84,3133.99,3000.2
3,2020-09-21,2960.47,2906.5,2962,2871
3,2020-09-18,2954.91,3031.74,3037.8,2905.54
3,2020-09-17,3008.73,3009.25,3029.43,2972.55
3,2020-09-16,3078.1,3179.99,3187.24,3074.15
3,2020-09-15,3156.13,3136.16,3175.02,3108.92
3,2020-09-14,3102.97,3172.94,3187.39,3096
3,2020-09-11,3116.22,3208.69,3217.34,3083.98
3,2020-09-10,3175.11,3307.22,3349.89,3170.55
3,2020-09-09,3268.61,3202.99,3303.18,3185
3,2020-09-08,3149.84,3144,3250.85,3130
3,2020-09-04,3294.62,3318,3381.5,3111.13
3,2020-09-03,3368,3485,3488.41,3303
3,2020-09-02,3531.45,3547,3552.25,3486.69
3,2020-09-01,3499.12,3489.58,3513.87,3467
3,2020-08-31,3450.96,3408.99,3495,3405
3,2020-08-28,3401.8,3423,3433.37,3386.5
3,2020-08-27,3400,3450.05,3453,3378
3,2020-08-26,3441.85,3351.11,3451.74,3344.57
3,2020-08-25,3346.49,3294.99,3357.4,3267
3,2020-08-24,3307.46,3310.15,3380.32,3257.56
3,2020-08-21,3284.72,3295,3314.4,3275.39
3,2020-08-20,3297.37,3252,3312.62,3238
3,2020-08-19,3260.48,3303.01,3315.9,3256
3,2020-08-18,3312.49,3212,3320,3205.82
3,2020-08-17,3182.41,3173.12,3194.97,3154.18
3,2020-08-14,3148.02,3178.18,3178.24,3120
3,2020-08-13,3161.02,3182.99,3217.52,3155
3,2020-08-12,3162.24,3108,3174.39,3101.42
3,2020-08-11,3080.67,3113.2,3159.22,3073
3,2020-08-10,3148.16,3170.31,3172.51,3101.52
3,2020-08-07,3167.46,3224.01,3240.81,3140.67
3,2020-08-06,3225,3194.36,3247.47,3165.43
3,2020-08-05,3205.03,3143.77,3213.59,3127.3
3,2020-08-04,3138.83,3101.21,3167.24,3101.21
3,2020-08-03,3111.89,3180.51,3184,3104
3,2020-07-31,3164.68,3244,3246.82,3151
3,2020-07-30,3051.88,3014,3092,3005
3,2020-07-29,3033.53,3030.99,3039.16,2996.77
3,2020-07-28,3000.33,3054.27,3077.09,2995.76
3,2020-07-27,3055.21,3062,3098,3015.77
3,2020-07-24,3008.91,2930,3031.58,2888
3,2020-07-23,2986.55,3098.27,3098.27,2970
3,2020-07-22,3099.91,3125,3150,3065.26
3,2020-07-21,3138.29,3232.49,3240.58,3105.72
3,2020-07-20,3196.84,3000.2,3201.36,2994.02
3,2020-07-17,2961.97,3009,3024,2948.45
3,2020-07-16,2999.9,2971.06,3032,2918.23
3,2020-07-15,3008.87,3080.23,3098.35,2973.18
3,2020-07-14,3084,3089,3127.38,2950
3,2020-07-13,3104,3251.06,3344.29,3068.39
3,2020-07-10,3200,3191.76,3215,3135.7
3,2020-07-09,3182.63,3115.99,3193.88,3074
3,2020-07-08,3081.11,3022.61,3083.97,3012.43
3,2020-07-07,3000.12,3058.55,3069.55,2990
3,2020-07-06,3057.04,2934.97,3059.88,2930
3,2020-07-02,2890.3,2912.01,2955.56,2871.1
3,2020-07-01,2878.7,2757.99,2895,2754
3,2020-06-30,2758.82,2685.07,2769.63,2675.03
3,2020-06-29,2680.38,2690.01,2696.8,2630.08
4,2021-06-28,268.72,266.19,268.9,265.91
4,2021-06-25,265.02,266.23,267.25,264.76
4,2021-06-24,266.69,266.16,267.85,265.47
4,2021-06-23,265.28,265.99,266.83,264.43
4,2021-06-22,265.51,262.72,265.79,262.4
4,2021-06-21,262.63,259.82,263.52,257.92
4,2021-06-18,259.43,259.63,262.3,258.75
4,2021-06-17,260.9,256.07,261.75,256.01
4,2021-06-16,257.38,259.4,260.58,254.42
4,2021-06-15,258.36,259.78,259.99,257.68
4,2021-06-14,259.89,257.9,259.95,256.8
4,2021-06-11,257.89,257.99,258.49,256.61
4,2021-06-10,257.24,254.29,257.46,253.67
4,2021-06-09,253.59,253.81,255.53,253.21
4,2021-06-08,252.57,255.16,256.01,252.51
4,2021-06-07,253.81,249.98,254.09,249.81
4,2021-06-04,250.79,247.76,251.65,247.51
4,2021-06-03,245.71,245.22,246.34,243
4,2021-06-02,247.3,248.13,249.27,245.84
4,2021-06-01,247.4,251.23,251.29,246.96
4,2021-05-28,249.68,251,252.08,249.56
4,2021-05-27,249.31,251.17,251.48,249.25
4,2021-05-26,251.49,251.43,252.94,250.75
4,2021-05-25,251.72,251.77,252.75,250.82
4,2021-05-24,250.78,247.79,251.16,247.51
4,2021-05-21,245.17,247.57,248.33,244.74
4,2021-05-20,246.48,243.96,247.95,243.86
4,2021-05-19,243.12,239.31,243.23,238.6
4,2021-05-18,243.08,246.27,246.41,242.9
4,2021-05-17,245.18,246.55,246.59,243.52
4,2021-05-14,248.15,245.58,249.18,245.49
4,2021-05-13,243.03,241.8,245.6,241.42
4,2021-05-12,239,242.17,244.38,238.07
4,2021-05-11,246.23,244.55,246.6,242.57
4,2021-05-10,247.18,250.87,251.73,247.12
4,2021-05-07,252.46,252.15,254.3,251.17
4,2021-05-06,249.73,246.45,249.86,244.69
4,2021-05-05,246.47,249.06,249.5,245.82
4,2021-05-04,247.79,250.97,251.21,245.76
4,2021-05-03,251.86,253.4,254.35,251.12
4,2021-04-30,252.18,249.74,253.08,249.6
4,2021-04-29,252.51,255.46,256.1,249
4,2021-04-28,254.56,256.08,256.54,252.95
4,2021-04-27,261.97,261.59,263.19,260.12
4,2021-04-26,261.55,261.66,262.44,260.17
4,2021-04-23,261.15,257.88,261.51,257.27
4,2021-04-22,257.17,260.21,261.78,255.64
4,2021-04-21,260.58,258.94,260.68,257.25
4,2021-04-20,258.26,257.82,260.2,256.84
4,2021-04-19,258.74,260.19,261.48,257.82
4,2021-04-16,260.74,259.47,261,257.6
4,2021-04-15,259.5,257.93,259.93,257.73
4,2021-04-14,255.59,257.48,258.83,255.16
4,2021-04-13,258.49,257.26,259.19,256.83
4,2021-04-12,255.91,254.71,257.67,254.62
4,2021-04-09,255.85,252.87,255.99,252.44
4,2021-04-08,253.25,252.77,254.14,252
4,2021-04-07,249.9,247.81,250.93,247.19
4,2021-04-06,247.86,247.61,249.4,246.88
4,2021-04-05,249.07,242.76,249.96,242.7
4,2021-04-01,242.35,238.47,242.84,238.05
4,2021-03-31,235.77,232.91,239.1,232.39
4,2021-03-30,231.85,233.53,233.85,231.1
4,2021-03-29,235.24,236.59,236.8,231.88
4,2021-03-26,236.48,231.55,236.71,231.55
4,2021-03-25,232.34,235.3,236.94,231.57
4,2021-03-24,235.46,237.85,238,235.32
4,2021-03-23,237.58,237.49,241.05,237.07
4,2021-03-22,235.99,230.27,236.9,230.14
4,2021-03-19,230.35,231.02,232.47,229.35
4,2021-03-18,230.72,232.56,234.19,230.33
4,2021-03-17,237.04,236.15,238.55,233.23
4,2021-03-16,237.71,236.28,240.06,235.94
4,2021-03-15,234.81,234.96,235.19,231.81
4,2021-03-12,235.75,234.01,235.82,233.23
4,2021-03-11,237.13,234.96,239.17,234.31
4,2021-03-10,232.42,237,237,232.04
4,2021-03-09,233.78,232.88,235.38,231.67
4,2021-03-08,227.39,231.37,233.37,227.13
4,2021-03-05,231.6,229.52,233.27,226.46
4,2021-03-04,226.73,226.74,232.49,224.26
4,2021-03-03,227.56,232.16,233.58,227.26
4,2021-03-02,233.87,237.01,237.3,233.45
4,2021-03-01,236.94,235.9,237.47,233.15
4,2021-02-26,232.38,231.53,235.37,229.54
4,2021-02-25,228.99,232.08,234.59,227.88
4,2021-02-24,234.55,230.01,235.2,229
4,2021-02-23,233.27,230.33,234.83,228.73
4,2021-02-22,234.51,237.42,237.93,232.4
4,2021-02-19,240.97,243.75,243.86,240.18
4,2021-02-18,243.79,241.8,243.93,240.86
4,2021-02-17,244.2,241.32,244.31,240.94
4,2021-02-16,243.7,245.03,246.13,242.92
4,2021-02-12,244.99,243.93,245.3,242.73
4,2021-02-11,244.49,244.78,245.15,242.15
4,2021-02-10,242.82,245,245.92,240.89
4,2021-02-09,243.77,241.87,244.76,241.38
4,2021-02-08,242.47,243.15,243.68,240.81
4,2021-02-05,242.2,242.23,243.28,240.42
4,2021-02-04,242.01,242.66,243.24,240.37
4,2021-02-03,243,239.57,245.09,239.26
4,2021-02-02,239.51,241.3,242.31,238.69
4,2021-02-01,239.65,235.06,242.5,232.43
4,2021-01-29,231.96,235.99,238.02,231.35
4,2021-01-28,238.93,235.61,242.64,235.09
4,2021-01-27,232.9,238,240.44,230.14
4,2021-01-26,232.33,231.86,234.18,230.08
4,2021-01-25,229.53,229.12,229.78,224.22
4,2021-01-22,225.95,227.08,230.07,225.8
4,2021-01-21,224.97,224.7,226.3,222.42
4,2021-01-20,224.34,217.7,225.79,217.29
4,2021-01-19,216.44,213.75,216.98,212.63
4,2021-01-15,212.65,213.52,214.51,212.03
4,2021-01-14,213.02,215.91,217.46,212.74
4,2021-01-13,216.34,214.02,216.76,213.93
4,2021-01-12,214.93,216.5,217.1,213.32
4,2021-01-11,217.49,218.47,218.91,216.73
4,2021-01-08,219.62,218.68,220.58,217.03
4,2021-01-07,218.29,214.04,219.34,213.71
4,2021-01-06,212.25,212.17,216.49,211.94
4,2021-01-05,217.9,217.26,218.52,215.7
4,2021-01-04,217.69,222.53,223,214.81
4,2020-12-31,222.42,221.7,223,219.68
4,2020-12-30,221.68,225.23,225.63,221.47
4,2020-12-29,224.15,226.31,227.18,223.58
4,2020-12-28,224.96,224.45,226.03,223.02
4,2020-12-24,222.75,221.42,223.61,221.2
4,2020-12-23,221.02,223.11,223.56,220.8
4,2020-12-22,223.94,222.69,225.63,221.85
4,2020-12-21,222.59,217.55,224,217.28
4,2020-12-18,218.59,218.59,219.69,216.02
4,2020-12-17,219.42,219.87,220.89,217.92
4,2020-12-16,219.28,214.75,220.11,214.72
4,2020-12-15,214.13,215.17,215.42,212.24
4,2020-12-14,214.2,213.1,216.21,212.88
4,2020-12-11,213.26,210.05,213.32,209.11
4,2020-12-10,210.52,211.77,213.08,210.36
4,2020-12-09,211.8,215.16,215.23,211.21
4,2020-12-08,216.01,213.97,216.95,212.89
4,2020-12-07,214.29,214.37,215.54,212.99
4,2020-12-04,214.36,214.22,215.38,213.18
4,2020-12-03,214.24,214.61,216.38,213.65
4,2020-12-02,215.37,214.88,215.47,212.8
4,2020-12-01,216.21,214.51,217.32,213.35
4,2020-11-30,214.07,214.1,214.76,210.84
4,2020-11-27,215.23,214.85,216.27,214.04
4,2020-11-25,213.87,215.11,215.29,212.46
4,2020-11-24,213.86,209.59,214.25,208.86
4,2020-11-23,210.11,210.95,212.29,208.16
4,2020-11-20,210.39,212.2,213.29,210
4,2020-11-19,212.42,211.38,213.03,209.93
4,2020-11-18,211.08,213.65,215.17,210.93
4,2020-11-17,214.46,216.1,217.68,214.08
4,2020-11-16,217.23,214.87,217.74,214.52
4,2020-11-13,216.51,216.36,217.42,214.16
4,2020-11-12,215.44,217.21,219.11,214.46
4,2020-11-11,216.55,212.39,218.04,212.2
4,2020-11-10,211.01,214.5,216.5,209.72
4,2020-11-09,218.39,224.44,228.12,217.88
4,2020-11-06,223.72,222.26,224.36,218.03
4,2020-11-05,223.29,222.04,224.12,221.15
4,2020-11-04,216.39,214.02,218.32,212.42
4,2020-11-03,206.43,203.89,208.12,203.12
4,2020-11-02,202.33,204.29,205.28,200.12
4,2020-10-30,202.47,203.5,204.29,199.62
4,2020-10-29,204.72,204.07,207.36,203.37
4,2020-10-28,202.68,207.67,208.84,202.1
4,2020-10-27,213.25,211.59,214.67,210.33
4,2020-10-26,210.08,213.85,216.34,208.1
4,2020-10-23,216.23,215.03,216.28,213.16
4,2020-10-22,214.89,213.93,216.06,211.7
4,2020-10-21,214.8,213.12,216.92,213.12
4,2020-10-20,214.65,215.8,217.37,213.09
4,2020-10-19,214.22,220.42,222.3,213.72
4,2020-10-16,219.66,220.15,222.29,219.32
4,2020-10-15,219.66,217.1,220.36,216.01
4,2020-10-14,220.86,223,224.22,219.13
4,2020-10-13,222.86,222.72,225.21,220.43
4,2020-10-12,221.4,218.79,223.86,216.81
4,2020-10-09,215.81,211.23,215.86,211.23
4,2020-10-08,210.58,210.51,211.19,208.32
4,2020-10-07,209.83,207.06,210.11,206.72
4,2020-10-06,205.91,208.82,210.18,204.82
4,2020-10-05,210.38,207.22,210.41,206.98
4,2020-10-02,206.19,208,210.99,205.54
4,2020-10-01,212.46,213.49,213.99,211.32
4,2020-09-30,210.33,207.73,211.98,206.54
4,2020-09-29,207.26,209.35,210.07,206.81
4,2020-09-28,209.44,210.88,212.57,208.06
4,2020-09-25,207.82,203.55,209.04,202.54
4,2020-09-24,203.19,199.85,205.57,199.2
4,2020-09-23,200.59,207.9,208.1,200.03
4,2020-09-22,207.42,205.06,208.1,202.08
4,2020-09-21,202.54,197.19,202.71,196.38
4,2020-09-18,200.39,202.8,203.65,196.25
4,2020-09-17,202.91,200.05,204.33,199.96
4,2020-09-16,205.05,210.62,210.65,204.64
4,2020-09-15,208.78,208.42,209.78,206.93
4,2020-09-14,205.41,204.24,209.2,204.03
4,2020-09-11,204.03,207.2,208.63,201.24
4,2020-09-10,205.37,213.4,214.74,204.11
4,2020-09-09,211.29,207.6,214.84,206.7
4,2020-09-08,202.66,206.5,210.03,202.2
4,2020-09-04,214.25,215.1,218.36,205.19
4,2020-09-03,217.3,229.27,229.31,214.96
4,2020-09-02,231.65,227.97,232.86,227.35
4,2020-09-01,227.27,225.51,227.45,224.43
4,2020-08-31,225.53,227,228.7,224.31
4,2020-08-28,228.91,228.18,230.64,226.58
4,2020-08-27,226.58,222.89,231.15,219.4
4,2020-08-26,221.15,217.88,222.09,217.36
4,2020-08-25,216.47,213.1,216.61,213.1
4,2020-08-24,213.69,214.79,215.52,212.43
4,2020-08-21,213.02,213.86,216.25,212.85
4,2020-08-20,214.58,209.54,215,208.91
4,2020-08-19,209.7,211.49,212.1,209.25
4,2020-08-18,211.49,210.53,212.36,209.21
4,2020-08-17,210.28,209.6,211.19,208.92
4,2020-08-14,208.9,208.76,209.59,207.51
4,2020-08-13,208.7,209.44,211.35,208.15
4,2020-08-12,209.19,205.29,210.28,204.75
4,2020-08-11,203.38,207.16,207.65,203.14
4,2020-08-10,208.25,211.67,211.88,206.35
4,2020-08-07,212.48,214.85,215.7,210.93
4,2020-08-06,216.35,212.34,216.37,211.55
4,2020-08-05,212.94,214.9,215,211.57
4,2020-08-04,213.29,214.17,214.77,210.31
4,2020-08-03,216.54,211.52,217.64,210.44
4,2020-07-31,205.01,204.4,205.1,199.01
4,2020-07-30,203.9,201,204.46,199.57
4,2020-07-29,204.06,202.5,204.65,202.01
4,2020-07-28,202.02,203.61,204.7,201.74
4,2020-07-27,203.85,201.47,203.97,200.86
4,2020-07-24,201.3,200.42,202.86,197.51
4,2020-07-23,202.54,207.19,210.92,202.15
4,2020-07-22,211.75,209.2,212.3,208.39
4,2020-07-21,208.75,213.66,213.94,208.03
4,2020-07-20,211.6,205,212.3,203.01
4,2020-07-17,202.88,204.47,205.04,201.39
4,2020-07-16,203.92,205.4,205.7,202.31
4,2020-07-15,208.04,209.56,211.33,205.03
4,2020-07-14,208.35,206.13,208.85,202.03
4,2020-07-13,207.07,214.48,215.8,206.5
4,2020-07-10,213.67,213.62,214.08,211.08
4,2020-07-09,214.32,216.33,216.38,211.47
4,2020-07-08,212.83,210.07,213.26,208.69
4,2020-07-07,208.25,210.45,214.67,207.99
4,2020-07-06,210.7,208.83,211.13,208.09
4,2020-07-02,206.26,205.68,208.02,205
4,2020-07-01,204.7,203.14,206.35,201.77
4,2020-06-30,203.51,197.88,204.4,197.74
4,2020-06-29,198.44,195.78,198.53,193.55
5,2021-06-28,49.4,45.72,49.65,45.55
5,2021-06-25,45.07,45.78,45.94,44.88
5,2021-06-24,45.46,45.91,46.59,45.24
5,2021-06-23,45.41,44.97,45.98,44.61
5,2021-06-22,44.1,45.86,46.55,43.81
5,2021-06-21,46.51,46.55,46.99,45.07
5,2021-06-18,46.91,47.68,48.37,46.59
5,2021-06-17,47.36,45.05,47.76,44.86
5,2021-06-16,45.02,44.23,45.13,43.77
5,2021-06-15,45.15,46.21,46.38,45.04
5,2021-06-14,46.55,45.95,47.25,45.58
5,2021-06-11,45.68,42.93,46.26,42.76
5,2021-06-10,42.76,42.67,43.43,42.16
5,2021-06-09,42.74,43.53,44.44,42.73
5,2021-06-08,43.56,44.46,44.89,42.82
5,2021-06-07,43.68,41.67,43.9,41.44
5,2021-06-04,41.94,41.43,42.33,41.15
5,2021-06-03,40.9,40.68,42.37,40.31
5,2021-06-02,41.16,42.15,42.88,40.95
5,2021-06-01,42.34,39.99,42.44,39.94
5,2021-05-28,38.62,38.75,39.76,38.17
5,2021-05-27,38.91,37.95,38.98,37.18
5,2021-05-26,37.76,36.25,38.08,36.07
5,2021-05-25,36.07,36.32,37.64,35.69
5,2021-05-24,35.89,34.26,36.49,33.56
5,2021-05-21,34.06,34.66,34.78,33.87
5,2021-05-20,34.33,33.98,34.51,33.64
5,2021-05-19,33.46,32.98,33.46,32.59
5,2021-05-18,34.19,34.01,34.78,33.26
5,2021-05-17,33.81,33.33,34.16,32.82
5,2021-05-14,33.42,31.94,33.69,31.56
5,2021-05-13,31.22,33.85,34.27,30.71
5,2021-05-12,33.68,34.38,35.13,33.48
5,2021-05-11,34.87,32.45,35.46,32.2
5,2021-05-10,34.33,36.78,36.79,34.3
5,2021-05-07,36.94,37.17,38.04,36.62
5,2021-05-06,36.68,37.49,38.04,35.77
5,2021-05-05,37.71,38.34,38.55,37.34
5,2021-05-04,37.93,38.99,39.32,36.92
5,2021-05-03,39.54,40.34,41.45,39.31
5,2021-04-30,39.84,37.73,41.22,37.35
5,2021-04-29,38.99,41.38,41.49,38.73
5,2021-04-28,41.19,40.74,41.95,40.44
5,2021-04-27,41.21,43.02,43.13,41.02
5,2021-04-26,42.62,41.96,43.22,40.86
5,2021-04-23,41.08,40.2,41.2,39.54
5,2021-04-22,39.57,38.99,40.45,38.49
5,2021-04-21,38.9,36.53,38.96,36.16
5,2021-04-20,36.93,37.17,37.82,35.94
5,2021-04-19,36.78,36.78,37.54,35.36
5,2021-04-16,36.09,34.69,36.54,34.06
5,2021-04-15,35.66,37.02,37.06,34.56
5,2021-04-14,37.02,39.23,39.33,36.79
5,2021-04-13,38.48,37.48,38.66,37.33
5,2021-04-12,37.14,37.96,38,36.76
5,2021-04-09,38.12,38.36,38.36,37.01
5,2021-04-08,38.7,37.62,39.18,37.47
5,2021-04-07,37.27,39.7,39.85,36.95
5,2021-04-06,40,38.83,40.39,38.42
5,2021-04-05,39.31,40.54,40.65,38.72
5,2021-04-01,39.66,41.56,42.06,39.25
5,2021-03-31,38.98,38.96,39.25,37.45
5,2021-03-30,37.55,35.2,37.96,34.61
5,2021-03-29,35.51,35.26,36.84,34.5
5,2021-03-26,36.13,35.65,36.65,34
5,2021-03-25,37.94,35.24,39.19,35.12
5,2021-03-24,36.96,41.2,41.29,36.58
5,2021-03-23,41.18,42.58,43.11,40.98
5,2021-03-22,42.94,44.07,44.56,42.58
5,2021-03-19,43.35,41.44,43.4,40.44
5,2021-03-18,41.63,43.3,44.26,41.45
5,2021-03-17,44.76,41.9,45.02,41.33
5,2021-03-16,43.68,45.04,45.66,43.17
5,2021-03-15,44.93,45.55,46.29,44.38
5,2021-03-12,45.5,43.51,45.8,42.76
5,2021-03-11,46.03,44.44,46.16,42.8
5,2021-03-10,41.32,43.5,45.26,40.25
5,2021-03-09,41.35,37.48,42.08,36.52
5,2021-03-08,35.21,36.97,39.48,34.9
5,2021-03-05,38.11,39.24,39.87,31.91
5,2021-03-04,39.28,40.49,42.43,37.59
5,2021-03-03,41.53,44.58,45.08,41.11
5,2021-03-02,43.29,46.11,47.13,42.66
5,2021-03-01,49.76,48.55,50.42,47.63
5,2021-02-26,45.78,47,47.95,44.62
5,2021-02-25,46.81,51.6,51.85,46.01
5,2021-02-24,51.86,49.31,52.07,47.75
5,2021-02-23,49.11,45.62,49.67,41.66
5,2021-02-22,50.68,54.18,54.37,50.4
5,2021-02-19,55.04,55.72,56.04,54.1
5,2021-02-18,54.43,55.45,56.38,52.6
5,2021-02-17,57.32,57.92,58.03,55.9
5,2021-02-16,59.23,60.4,62.14,58.65
5,2021-02-12,59.85,60.26,61.05,59.1
5,2021-02-11,60.27,61.69,63.06,59.81
5,2021-02-10,61.26,62.55,64.6,60.33
5,2021-02-09,62.84,58.95,63.1,58.24
5,2021-02-08,59.07,57.08,59.52,56.18
5,2021-02-05,56.67,57.74,57.98,56.01
5,2021-02-04,57.6,58.79,59.2,57.11
